"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","contributing_genes"
"GO:0170039","proteinogenic amino acid metabolic process","1/38","16/1871",0.0625,3.07730263157895,1.20121065195738,0.280819093551388,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:1903076","regulation of protein localization to plasma membrane","1/38","16/1871",0.0625,3.07730263157895,1.20121065195738,0.280819093551388,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0010639","negative regulation of organelle organization","2/38","52/1871",0.0384615384615385,1.89372469635628,0.940850132421716,0.285242573045409,0.682580091447175,0.67166273871995,"TOM1L2/TMEM39A",2,"TOM1L2;TMEM39A"
"GO:0009896","positive regulation of catabolic process","3/38","92/1871",0.0326086956521739,1.60554919908467,0.857406443159678,0.286299837740161,0.682580091447175,0.67166273871995,"GTPBP1/GIT1/METTL16",3,"GTPBP1;GIT1;METTL16"
"GO:0051129","negative regulation of cellular component organization","3/38","92/1871",0.0326086956521739,1.60554919908467,0.857406443159678,0.286299837740161,0.682580091447175,0.67166273871995,"TOM1L2/KREMEN1/TMEM39A",3,"TOM1L2;KREMEN1;TMEM39A"
"GO:0070848","response to growth factor","3/38","92/1871",0.0326086956521739,1.60554919908467,0.857406443159678,0.286299837740161,0.682580091447175,0.67166273871995,"SOS1/BMPR2/GIT1",3,"SOS1;BMPR2;GIT1"
"GO:0048667","cell morphogenesis involved in neuron differentiation","2/38","53/1871",0.0377358490566038,1.85799404170804,0.912129782518194,0.292887227615495,0.682580091447175,0.67166273871995,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0098813","nuclear chromosome segregation","2/38","53/1871",0.0377358490566038,1.85799404170804,0.912129782518194,0.292887227615495,0.682580091447175,0.67166273871995,"KIF22/RAB11A",2,"KIF22;RAB11A"
"GO:0001101","response to acid chemical","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"LAMTOR4",1,"LAMTOR4"
"GO:0001935","endothelial cell proliferation","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0003333","amino acid transmembrane transport","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"SLC43A1",1,"SLC43A1"
"GO:0006487","protein N-linked glycosylation","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ALG8",1,"ALG8"
"GO:0007173","epidermal growth factor receptor signaling pathway","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0022404","molting cycle process","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0022405","hair cycle process","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0030509","BMP signaling pathway","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0031109","microtubule polymerization or depolymerization","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0031214","biomineral tissue development","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0031623","receptor internalization","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ARF1",1,"ARF1"
"GO:0034502","protein localization to chromosome","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ZMYND8",1,"ZMYND8"
"GO:0042475","odontogenesis of dentin-containing tooth","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ANKRD11",1,"ANKRD11"
"GO:0043200","response to amino acid","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"LAMTOR4",1,"LAMTOR4"
"GO:0043473","pigmentation","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0045667","regulation of osteoblast differentiation","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0072175","epithelial tube formation","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0097194","execution phase of apoptosis","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ACIN1",1,"ACIN1"
"GO:0170033","L-amino acid metabolic process","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:1903900","regulation of viral life cycle","1/38","17/1871",0.0588235294117647,2.89628482972136,1.13058842697764,0.295551640422033,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
"GO:0009894","regulation of catabolic process","5/38","179/1871",0.0279329608938547,1.37533078506322,0.760102030069761,0.295618005093715,0.682580091447175,0.67166273871995,"DEDD/GTPBP1/TMEM39A/GIT1/METTL16",5,"DEDD;GTPBP1;TMEM39A;GIT1;METTL16"
"GO:0051253","negative regulation of RNA metabolic process","6/38","224/1871",0.0267857142857143,1.31884398496241,0.732127646703968,0.299118536760831,0.682580091447175,0.67166273871995,"ACIN1/DEDD/ZNF469/ZMYND8/RARG/METTL16",6,"ACIN1;DEDD;ZNF469;ZMYND8;RARG;METTL16"
"GO:0022411","cellular component disassembly","2/38","54/1871",0.037037037037037,1.82358674463938,0.884016016388723,0.300524604334696,0.682580091447175,0.67166273871995,"ACIN1/TMEM39A",2,"ACIN1;TMEM39A"
"GO:0048872","homeostasis of number of cells","2/38","54/1871",0.037037037037037,1.82358674463938,0.884016016388723,0.300524604334696,0.682580091447175,0.67166273871995,"SOS1/ACIN1",2,"SOS1;ACIN1"
"GO:0055086","nucleobase-containing small molecule metabolic process","3/38","95/1871",0.0315789473684211,1.55484764542936,0.798997533048661,0.303312991705194,0.682580091447175,0.67166273871995,"GTPBP1/IMPDH2/GIT1",3,"GTPBP1;IMPDH2;GIT1"
"GO:0048870","cell motility","5/38","181/1871",0.0276243093922652,1.3601337598139,0.733822695390824,0.3038545943479,0.682580091447175,0.67166273871995,"SOS1/BMPR2/C5/ZMYND8/RAB11A",5,"SOS1;BMPR2;C5;ZMYND8;RAB11A"
"GO:0000902","cell morphogenesis","3/38","96/1871",0.03125,1.53865131578947,0.779965749434485,0.309001466462929,0.682580091447175,0.67166273871995,"SOS1/BMPR2/ZMYM4",3,"SOS1;BMPR2;ZMYM4"
"GO:0006360","transcription by RNA polymerase I","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"DEDD",1,"DEDD"
"GO:0006368","transcription elongation by RNA polymerase II","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"ZMYND8",1,"ZMYND8"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0030326","embryonic limb morphogenesis","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0031345","negative regulation of cell projection organization","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"KREMEN1",1,"KREMEN1"
"GO:0035113","embryonic appendage morphogenesis","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0048255","mRNA stabilization","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0062014","negative regulation of small molecule metabolic process","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0071772","response to BMP","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0071773","cellular response to BMP stimulus","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0098773","skin epidermis development","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0098876","vesicle-mediated transport to the plasma membrane","1/38","18/1871",0.0555555555555556,2.73538011695906,1.06493850281682,0.309990172063869,0.682580091447175,0.67166273871995,"RAB11A",1,"RAB11A"
"GO:0009605","response to external stimulus","6/38","228/1871",0.0263157894736842,1.29570637119114,0.685868239847046,0.314055818807755,0.682580091447175,0.67166273871995,"BMPR2/KREMEN1/ARF1/C5/S100A4/GIT1",6,"BMPR2;KREMEN1;ARF1;C5;S100A4;GIT1"
"GO:0071705","nitrogen compound transport","6/38","228/1871",0.0263157894736842,1.29570637119114,0.685868239847046,0.314055818807755,0.682580091447175,0.67166273871995,"TOM1L2/FCHSD2/ARF1/SLC43A1/TOMM40/RAB11A",6,"TOM1L2;FCHSD2;ARF1;SLC43A1;TOMM40;RAB11A"
"GO:0002009","morphogenesis of an epithelium","2/38","56/1871",0.0357142857142857,1.75845864661654,0.829504936042158,0.315766457976604,0.682580091447175,0.67166273871995,"SOS1/RARG",2,"SOS1;RARG"
"GO:0007186","G protein-coupled receptor signaling pathway","2/38","56/1871",0.0357142857142857,1.75845864661654,0.829504936042158,0.315766457976604,0.682580091447175,0.67166273871995,"C5/GIT1",2,"C5;GIT1"
"GO:0120031","plasma membrane bounded cell projection assembly","2/38","56/1871",0.0357142857142857,1.75845864661654,0.829504936042158,0.315766457976604,0.682580091447175,0.67166273871995,"ZMYND8/RAB11A",2,"ZMYND8;RAB11A"
"GO:0030031","cell projection assembly","2/38","57/1871",0.0350877192982456,1.72760849492151,0.803059855714458,0.323365674857711,0.682580091447175,0.67166273871995,"ZMYND8/RAB11A",2,"ZMYND8;RAB11A"
"GO:0045786","negative regulation of cell cycle","2/38","57/1871",0.0350877192982456,1.72760849492151,0.803059855714458,0.323365674857711,0.682580091447175,0.67166273871995,"TOM1L2/TSC22D2",2,"TOM1L2;TSC22D2"
"GO:0007049","cell cycle","7/38","276/1871",0.0253623188405797,1.24876048817696,0.644298272406895,0.324115109379436,0.682580091447175,0.67166273871995,"ALKBH4/TOM1L2/KIF22/ARF1/GIT1/RAB11A/TSC22D2",7,"ALKBH4;TOM1L2;KIF22;ARF1;GIT1;RAB11A;TSC22D2"
"GO:0000045","autophagosome assembly","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"TMEM39A",1,"TMEM39A"
"GO:0001510","RNA methylation","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"METTL16",1,"METTL16"
"GO:0002064","epithelial cell development","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0002244","hematopoietic progenitor cell differentiation","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0006836","neurotransmitter transport","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0008286","insulin receptor signaling pathway","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"IMPDH2",1,"IMPDH2"
"GO:0015695","organic cation transport","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"SLC43A1",1,"SLC43A1"
"GO:0016331","morphogenesis of embryonic epithelium","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0035148","tube formation","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0038127","ERBB signaling pathway","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"SOS1",1,"SOS1"
"GO:0048639","positive regulation of developmental growth","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0048660","regulation of smooth muscle cell proliferation","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0071887","leukocyte apoptotic process","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"PLEKHO2",1,"PLEKHO2"
"GO:0097529","myeloid leukocyte migration","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"C5",1,"C5"
"GO:1901605","alpha-amino acid metabolic process","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
"GO:1903522","regulation of blood circulation","1/38","19/1871",0.0526315789473684,2.59141274238227,1.00362277825876,0.324140400591431,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0006402","mRNA catabolic process","2/38","58/1871",0.0344827586206897,1.6978221415608,0.777125588244106,0.330947087619885,0.682580091447175,0.67166273871995,"GTPBP1/METTL16",2,"GTPBP1;METTL16"
"GO:0016055","Wnt signaling pathway","2/38","58/1871",0.0344827586206897,1.6978221415608,0.777125588244106,0.330947087619885,0.682580091447175,0.67166273871995,"KREMEN1/RARG",2,"KREMEN1;RARG"
"GO:0048812","neuron projection morphogenesis","2/38","58/1871",0.0344827586206897,1.6978221415608,0.777125588244106,0.330947087619885,0.682580091447175,0.67166273871995,"SOS1/BMPR2",2,"SOS1;BMPR2"
"GO:0046649","lymphocyte activation","3/38","100/1871",0.03,1.47710526315789,0.705888807755777,0.331807178045262,0.682580091447175,0.67166273871995,"SOS1/IMPDH2/GIT1",3,"SOS1;IMPDH2;GIT1"
"GO:0051276","chromosome organization","3/38","100/1871",0.03,1.47710526315789,0.705888807755777,0.331807178045262,0.682580091447175,0.67166273871995,"ACIN1/KIF22/RAB11A",3,"ACIN1;KIF22;RAB11A"
"GO:0006096","glycolytic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0006354","DNA-templated transcription elongation","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"ZMYND8",1,"ZMYND8"
"GO:0008154","actin polymerization or depolymerization","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"FCHSD2",1,"FCHSD2"
"GO:0009135","purine nucleoside diphosphate metabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0009137","purine nucleoside diphosphate catabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0009142","nucleoside triphosphate biosynthetic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"IMPDH2",1,"IMPDH2"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0009181","purine ribonucleoside diphosphate catabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0019364","pyridine nucleotide catabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"GIT1",1,"GIT1"
"GO:0030308","negative regulation of cell growth","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"BMPR2",1,"BMPR2"
"GO:0035107","appendage morphogenesis","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0035108","limb morphogenesis","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"RARG",1,"RARG"
"GO:0042177","negative regulation of protein catabolic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"DEDD",1,"DEDD"
"GO:0042476","odontogenesis","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"ANKRD11",1,"ANKRD11"
"GO:0043604","amide biosynthetic process","1/38","20/1871",0.05,2.46184210526316,0.946114338243641,0.338007930168929,0.682580091447175,0.67166273871995,"ASL",1,"ASL"
