Gene,RNA_log2FC,RNA_stat,RNA_padj,RNA_baseMean,RNA_ID_rows,H4K16ac_Fold_median,H4K16ac_Fold_mean,H4K16ac_min_FDR,H4K16ac_peak_count,H4K16ac_Fold_nearest_TSS
PABPC1,0.2406029275397592,3.5989335777792566,0.0013123519082104,15169.918337510488,1,-0.0377685522318082,-0.0377685522318082,0.972459113499012,1,-0.0377685522318082
PABPN1,-0.4300400597398062,-2.6484189657189097,0.023068391768299,270.2547509489143,1,0.455318664688042,0.455318664688042,0.636321564292561,1,0.455318664688042
PAFAH1B3,-0.4330027352819854,-3.549375556044825,0.0015609602285699,454.70559119881545,1,-1.49870264485695,-1.49870264485695,0.0469345852738983,1,-1.49870264485695
PAG1,-1.1595081952675617,-4.452273372853044,4.70154652140588e-05,89.76572369184315,1,-0.24764558847967325,-0.24764558847967325,0.572563845542818,2,0.0025576303522825
PAICS,0.2971683214918978,3.8959845343919706,0.0004482027100535,3920.024534788923,1,-0.908338614197578,-0.908338614197578,0.209841753731891,1,-0.908338614197578
PAK4,0.766800483926488,7.540899109511352,7.369810952272079e-13,1291.526883598387,1,-0.858404081977239,-0.858404081977239,0.271512771492918,1,-0.858404081977239
PALB2,0.0978285487278513,0.6294103759232598,0.6770365184300035,265.1375275899177,1,0.107176183904187,0.107176183904187,0.924589818368059,1,0.107176183904187
PALD1,-0.6724430906201164,-7.494655382119851,1.0370284297746292e-12,1475.8021962860764,1,-0.5160824198501676,-0.5160824198501676,0.321934860095165,2,-0.813773268671047
PALS1,0.455975365495528,4.411680475509196,5.598450493127169e-05,813.7855457502965,1,-0.73769939857463,-0.73769939857463,0.377501675757895,1,-0.73769939857463
PAPOLA,0.4502034048325768,5.7431045400792895,8.03701796792241e-08,3761.7283654624257,1,-0.31355797900476,-0.31355797900476,0.770830166991226,1,-0.31355797900476
PAQR4,-1.0421475044965678,-11.438193340095166,1.399286301785982e-28,1341.89589723106,1,-0.705404785089205,-0.705404785089205,0.409258366653944,1,-0.705404785089205
PARD6B,-0.5365174054282,-4.304125261830799,8.819863253353911e-05,516.2438287184983,1,-0.278127902520067,-0.278127902520067,0.779774607136092,1,-0.278127902520067
PARS2,0.0648726620649436,0.2594056141559916,0.880383815064465,103.73008968437874,1,-0.0057375817873784,-0.0057375817873784,0.995673264758974,1,-0.0057375817873784
PARTICL,-0.1823224574062202,-0.4829346233101272,0.7597921969373863,41.42667876381693,1,-0.56375835680003,-0.56375835680003,0.543052634623051,1,-0.56375835680003
PARVB,-0.1307412675903663,-1.3297931781071757,0.3128895533804236,924.1255855408178,1,-0.785099150918745,-0.785099150918745,0.342834090476929,1,-0.785099150918745
PAX8,-0.663506373351846,-2.959177814662248,0.0099297019913652,135.41044739746002,1,-0.1946868852501975,-0.1946868852501975,0.812149620231784,2,-0.132489160481175
PAX8-AS1,-0.604149505831906,-6.493180667422801,9.46510843083446e-10,1747.9927203343084,1,-0.442609199740688,-0.442609199740688,0.63454020812635,1,-0.442609199740688
PC,-0.4166032010911801,-2.2484532346414263,0.0603718462539779,166.15342315822306,1,-1.03464650887606,-1.03464650887606,0.214806115426967,1,-1.03464650887606
PCBP2,0.3600017421608924,4.938961201668358,5.134638804447904e-06,3294.176688326899,1,-0.0067390601944283,-0.0067390601944283,0.995460910353313,1,-0.0067390601944283
PCBP4,0.1429045099320298,0.917507748951376,0.5163331381813081,272.059227573851,1,-0.785253797700026,-0.785253797700026,0.346062418366117,1,-0.785253797700026
PCGF1,0.2185441798981939,1.0761122519382538,0.431482780327645,154.7913028939788,1,-0.383852253081069,-0.383852253081069,0.679822509849286,1,-0.383852253081069
PCGF3,-0.1126616084573395,-0.9326459631623806,0.5084677664806352,492.32329471656334,1,-0.353640012391157,-0.353640012391157,0.732265601455552,1,-0.353640012391157
PCID2,-0.0499786983412794,-0.3920505804178124,0.8100630624453808,431.254222778482,1,-0.235310912428035,-0.235310912428035,0.830403722446692,1,-0.235310912428035
PCMT1,-0.3369033334730993,-3.4271397268294965,0.0023672122639107,984.0576952008475,1,-3.09573229163183,-3.09573229163183,0.0278040531293603,1,-3.09573229163183
PCNT,-0.745226629573899,-6.87035515965796,8.093036256135682e-11,1308.7976447797082,1,0.3697911107415,0.3697911107415,0.717925498682338,1,0.3697911107415
PCYT1A,0.7162734503123654,6.843403529320701,9.717651648784932e-11,956.2378237736176,1,-0.542688577761905,-0.542688577761905,0.528472225398241,1,-0.542688577761905
PDAP1,-0.0422948952444664,-0.4841594297050933,0.7593288439546086,2995.884466371834,1,-0.96621890011152,-0.96621890011152,0.119555551870695,1,-0.96621890011152
PDCD4,-0.1471611993239377,-0.995550799386957,0.4741529510303328,293.1366809792651,1,-1.81226477279356,-1.81226477279356,0.0423888912515506,1,-1.81226477279356
PDE12,0.1620100614337355,1.5310332626285077,0.2332580258980447,771.4119200726791,1,-0.271969174404272,-0.271969174404272,0.798969861967622,1,-0.271969174404272
PDE4D,-0.1467310804920549,-1.6918101459405803,0.179390510482252,3036.5990350193283,1,-0.265676582320385,-0.24685739072661864,0.779774607136092,3,-0.180323508871003
PDF,-0.4617216259348987,-1.9503492805296372,0.1122660879001159,106.12402261835015,1,-0.906954201142755,-0.906954201142755,0.25850724638249,1,-0.906954201142755
PDGFA,-2.558675360545469,-24.99747370909674,1.0180476580687528e-134,1436.79000142478,1,0.217624965176213,0.217624965176213,0.73442163025309,2,0.131776772042219
PDGFA-DT,-2.9131272363605936,-10.376879070215278,1.192921014463665e-23,94.25406603706844,1,-0.969623104363243,-0.969623104363243,0.172361886444725,1,-0.969623104363243
PDIA3,-0.3995045076683136,-4.278375152559496,9.82307052256291e-05,3092.668464528103,1,-0.0562810127519139,-0.0562810127519139,0.955804930737211,1,-0.0562810127519139
PDIA4,-1.2714658888410444,-6.974588987563307,4.014413545119121e-11,2403.4155719777305,1,-4.82196715306175,-4.82196715306175,0.0052150625938061,1,-4.82196715306175
PDIA5,-0.291386476478935,-2.007243928383266,0.1002467480155933,338.22148525551785,1,-0.0739825586148429,-0.0739825586148429,0.944733898979837,1,-0.0739825586148429
PDIK1L,-0.1855909410385147,-0.6808517169460239,0.648835041751089,88.97177656841548,1,-0.692262831363718,-0.692262831363718,0.409258366653944,1,-0.692262831363718
PDK1-AS1,0.5025626092529153,0.6535108624998013,0.6632967512257796,12.314731426804624,1,-0.0757825823406137,-0.0757825823406137,0.944733898979837,1,-0.0757825823406137
PDLIM2,-0.1365833358526027,-0.7535400581662521,0.6068840808380661,278.4380070705568,1,-0.493869651374824,-0.493869651374824,0.563671643889185,1,-0.493869651374824
PDLIM4,0.1751856352001189,2.0336058488648407,0.0953528194518803,1990.5296126812923,1,0.0005157821135534,0.0005157821135534,0.999523966176675,1,0.0005157821135534
PDP1,0.6998261865625555,7.846399926191066,7.494784387853793e-14,3049.80594338146,1,-0.36206417186541007,-0.36206417186541007,0.33561230779651,2,0.0055087786786988
PDXK,-0.4376600598295505,-5.33188054547858,7.326152622712354e-07,2285.9024798570217,1,-0.14752890498537546,-0.14752890498537546,0.830403722446692,2,-0.220156860177863
PEMT,-0.8438984273897605,-4.240673758743745,0.0001149699258029,193.41319205885824,1,-0.855687039406338,-0.855687039406338,0.283853918253721,1,-0.855687039406338
PER1,-0.15867074247448,-0.3440541227766104,0.8372787043549873,208.72025378651853,1,-1.43117682783611,-1.43117682783611,0.046462211042283,1,-1.43117682783611
PES1,0.5435488290873903,5.910290634600414,3.1291915173391346e-08,1654.6186628312582,1,-0.242165438255583,-0.242165438255583,0.817754529471392,1,-0.242165438255583
PEX10,-0.7515853266562456,-5.760803641172164,7.290380250421579e-08,468.6336363377448,1,-0.543414791777088,-0.543414791777088,0.478815238417532,1,-0.543414791777088
PEX12,0.4966958959406971,1.690313862385311,0.1798647349640351,68.91954662646965,1,-0.626695697271715,-0.626695697271715,0.482446289196532,1,-0.626695697271715
PFAS,0.3469720284431579,3.524906089306812,0.0016958335986396,1117.2733737185692,1,-0.804764751487421,-0.804764751487421,0.286997441263071,1,-0.804764751487421
PFKFB3,-0.3319491355767433,-2.2437373517151284,0.0609611332963509,334.0405919996882,1,-0.897726624638621,-0.897726624638621,0.231514706947044,1,-0.897726624638621
PFKFB4,-0.3273709796649536,-1.5796037557397016,0.2161968616906604,157.7053700931274,1,0.0479973424690162,0.0479973424690162,0.960923015899512,1,0.0479973424690162
PGAM1,0.2383969762827932,2.139506662612969,0.076619966845975,619.4263840927522,1,-1.08041603022983,-1.08041603022983,0.192643351046986,1,-1.08041603022983
PGAP2,-0.2197365550011744,-1.6658576570511303,0.1877836051705344,408.1071161249948,1,0.262900360877059,0.262900360877059,0.809266618514092,1,0.262900360877059
PGLS-DT,-0.5992472807393289,-0.7228287252388432,0.624675140278194,8.212552795535784,1,0.309983804106126,0.309983804106126,0.767305731379286,1,0.309983804106126
PGP,-0.4434154704119386,-3.469182965292504,0.0020540117440502,581.679771641621,1,-0.75621444287531,-0.75621444287531,0.267877808329039,1,-0.75621444287531
PHACTR4,-0.0617564520813586,-0.5048735389414196,0.7486403369126301,489.93267259403126,1,-0.693946399419592,-0.693946399419592,0.409258366653944,1,-0.693946399419592
PHF19,-0.4238026103535988,-4.53787575175049,3.239490951007989e-05,1061.0455741586786,1,-0.565566255514323,-0.565566255514323,0.539823414923978,1,-0.565566255514323
PHF2,-0.3011264642581216,-2.617256114265764,0.0249640424730274,542.612842536145,1,-1.04025091929841,-1.04025091929841,0.221042145831825,1,-1.04025091929841
PHF23,0.0205788818735819,0.1970633056005382,0.9122302834276014,851.7440003744614,1,-0.537249462289048,-0.537249462289048,0.563671643889185,1,-0.537249462289048
PHF5A,0.0761479095325278,0.5283187601151343,0.7352851993488109,432.4649687362807,1,-0.794616379360009,-0.794616379360009,0.33472259231246,1,-0.794616379360009
PHLDB1,-0.2461155597533481,-2.9547154985982416,0.0100578776081533,2068.811698811037,1,-0.883803204090398,-0.883803204090398,0.241686473821916,1,-0.883803204090398
PHLDB3,-0.1084165606033108,-0.5859000208220518,0.7024047949116958,183.746725739894,1,-6.20584472209742,-6.20584472209742,0.0020033421624403,1,-6.20584472209742
PHYKPL,-0.4366367678132746,-2.282495755100072,0.0558092660473361,242.5555778866328,1,-0.527546709950929,-0.527546709950929,0.563671643889185,1,-0.527546709950929
PIF1,-0.2069791407829012,-1.102511378546295,0.4183799670362027,172.4545403813491,1,-0.531505247383364,-0.531505247383364,0.572563845542818,1,-0.531505247383364
PIGL,-0.2729536506252273,-1.628228533660017,0.2000425003406737,233.3221463509704,1,-0.29205823401759,-0.29205823401759,0.780076394633407,1,-0.29205823401759
PIGU,-0.5436036171093291,-3.3947502527668028,0.0026273093017791,399.60203198249656,1,-0.395874943378384,-0.395874943378384,0.693958055930917,1,-0.395874943378384
PIGV,-0.416106855993607,-1.7732582533699903,0.1557596588496556,113.87120520182346,1,-0.790673086286718,-0.790673086286718,0.346062418366117,1,-0.790673086286718
PIK3CD,0.2755784335939475,1.306634845697927,0.3227207783991007,230.80737075185044,1,-0.0833045237404808,-0.0833045237404808,0.910687595495585,1,-0.0833045237404808
PIM1,0.6366467862659382,4.422391348402868,5.348436511062529e-05,351.26211140972805,1,0.555957938241499,0.555957938241499,0.546955867408686,1,0.555957938241499
PIM3,-0.2745997792787649,-2.5351149938906614,0.0307740746566858,903.0280472745076,1,-1.31971535368692,-1.31971535368692,0.0919707569502384,1,-1.31971535368692
PIMREG,0.0690035296829644,0.5093906126007524,0.7460130713762372,487.5405188361037,1,-0.440197555867577,-0.440197555867577,0.626849523034532,1,-0.440197555867577
PISD,-0.0660530498572778,-0.4555253196407415,0.7742970574180628,398.5480314344295,1,0.175334012079868,0.175334012079868,0.833932472828905,1,0.175334012079868
PITPNA,0.2476723666021291,2.921633257035025,0.0110452160875079,1489.5104055322522,1,-0.190300996815672,-0.190300996815672,0.848353740586785,1,-0.190300996815672
PITPNA-AS1,-0.4494642585774099,-1.671622702966708,0.1858448639863816,87.18875595869105,1,-0.158601255840805,-0.158601255840805,0.879036835784787,1,-0.158601255840805
PITPNB,0.0232760263412883,0.2295612519942726,0.8954812253380071,969.4975460197242,1,-0.383838740687673,-0.383838740687673,0.703872906959161,1,-0.383838740687673
PITX1,0.1695107284552789,1.7142789537304588,0.1724915633258348,1531.1852927404527,1,-0.355956163635613,-0.355956163635613,0.720815115335259,1,-0.355956163635613
PITX1-AS1,1.1130494187119904,2.807343444564014,0.0151239383833802,178.36407121678806,1,-0.423689127428901,-0.423689127428901,0.635582846273503,1,-0.423689127428901
PKDCC,-0.7020188992314264,-0.7139394667169404,0.6296409919083908,5.900433013558025,1,-0.606865923376767,-0.606865923376767,0.473564171304369,1,-0.606865923376767
PKIG,-0.4796475781483148,-3.576151990906,0.0014204346415598,496.7057052060215,1,-4.00938451991166,-4.00938451991166,0.0144498537826234,1,-4.00938451991166
PKM,-0.2195003022194827,-3.3264782533328545,0.0032587063119589,23812.25059123653,1,0.221958568033201,0.221958568033201,0.837303513833362,1,0.221958568033201
PKMYT1,-0.5896363780796416,-5.872887313595776,3.880991545004128e-08,1061.141000205272,1,-0.362631574103435,-0.362631574103435,0.704459468299537,1,-0.362631574103435
PKNOX1,0.2696393623658619,1.886936291489332,0.1264772553065503,309.65283327395866,1,-0.8101635993841,-0.8101635993841,0.333774385719425,1,-0.8101635993841
PKP3,-0.6919962485765891,-7.755815099168848,1.4770109606203317e-13,1485.9431463253925,1,0.0333202156406521,0.0333202156406521,0.972459113499012,1,0.0333202156406521
PLA2G6,-0.39271728365584,-1.6004000349627006,0.2091457845769253,95.70469910161914,1,-0.0651400799603315,-0.0651400799603315,0.915425373875233,2,-0.025022963089338
PLB1,-0.9109558839829156,-2.2911173571389845,0.0546972769246125,39.17901482260274,1,-0.295767691264619,-0.295767691264619,0.785493256403938,1,-0.295767691264619
PLCD3,0.1450066863350573,1.6025457891362072,0.208412052952487,1508.9386539385634,1,0.0280265999389005,0.0280265999389005,0.85672776349682,2,-0.121992680105003
PLD6,-0.8931955327576704,-3.2868654298446294,0.0036941122996676,101.8595523757311,1,0.156258032787897,0.156258032787897,0.88242854172037,1,0.156258032787897
PLEKHA2,-0.4543784571064531,-4.011450776627392,0.000288042918026,585.5759456532363,1,-0.274332704336425,-0.274332704336425,0.79565142068141,1,-0.274332704336425
PLEKHF2,-0.5137084812918675,-3.10392301872396,0.0064897611874236,219.68805962620405,1,0.0434731345612628,0.0434731345612628,0.963079000511928,1,0.0434731345612628
PLEKHH3,-0.1078830723250102,-0.4188833754231739,0.794483915595709,79.59826790955904,1,-1.90404845614423,-1.90404845614423,0.0329495828572629,1,-1.90404845614423
PLEKHJ1,-0.3961415237554137,-3.3530203587481813,0.0029957832881248,672.9983513494606,1,0.268433726681776,0.268433726681776,0.800150940450002,1,0.268433726681776
PLEKHN1,-1.0667565446945717,-4.934652465631107,5.234151759056666e-06,181.6477537544598,1,0.0763766785158637,0.0763766785158637,0.944733898979837,1,0.0763766785158637
PLEKHO2,0.0289427926199636,0.1242036412192528,0.9472043734208104,136.1986712005012,1,-5.10161094061219,-5.10161094061219,0.0071981120248563,1,-5.10161094061219
PLK1,0.202939337652058,2.1891346477210467,0.0688343872772107,1463.8217267191762,1,-1.06767818521708,-1.06767818521708,0.202687447118174,1,-1.06767818521708
PLP2,-1.1762199271988203,-12.388024706385252,2.080326412595776e-33,3492.838376218751,1,-0.333236142526262,-0.333236142526262,0.750507636387212,1,-0.333236142526262
PLXNB2,-1.3577481301536063,-12.83738536468038,7.873248185145257e-36,3476.34909521019,1,-0.722999666005269,-0.722999666005269,0.381777134209827,1,-0.722999666005269
PMM1,-0.2124136961812756,-0.9157322793049992,0.5171010560951813,110.8258162610074,1,-1.26879199305738,-1.26879199305738,0.127379534231384,1,-1.26879199305738
PNKD,-0.5706021411129771,-5.304687288158647,8.40555582929668e-07,757.7784341818527,1,0.17071318439442,0.17071318439442,0.869836934444701,1,0.17071318439442
PNKP,-1.1546719652670796,-7.817989556192676,9.25056652651483e-14,488.5570941956584,1,-0.150274122109851,-0.150274122109851,0.885696602558509,1,-0.150274122109851
PNPT1,0.2452808707411866,2.521217229714654,0.0318277945843665,1073.72363913005,1,-0.0073752090240375,-0.0073752090240375,0.994468951114834,1,-0.0073752090240375
PNRC2,0.0647409671526345,0.4846123973390384,0.7590577638573602,409.3988239298471,1,-0.78182434564054,-0.78182434564054,0.300579959096414,1,-0.78182434564054
POC1A,0.3408962202987926,2.3842127742211345,0.0442639332997426,332.77260575762745,1,-0.94398015801121,-0.94398015801121,0.253306449933592,1,-0.94398015801121
POLDIP2,0.5830561117840872,6.197758886924672,5.832496396169378e-09,1789.3220873425207,1,-0.215926394350945,-0.215926394350945,0.840914120405616,1,-0.215926394350945
POLE4,-0.0508012646712272,-0.3468937970046998,0.8359006234923778,365.3028011596511,1,-0.431828648253827,-0.431828648253827,0.657693278335238,1,-0.431828648253827
POLM,-1.5582958015230768,-7.22712162318068,7.068619314422023e-12,166.73842186207133,1,-0.312750186976037,-0.312750186976037,0.744261121139389,1,-0.312750186976037
POLR2H,0.5123993720283747,4.749672711039918,1.2436389792398014e-05,888.8144453442659,1,-0.228388188681495,-0.228388188681495,0.832929435366509,1,-0.228388188681495
POLR2J,-0.2131447220078127,-1.4849708743753651,0.2501595962323347,382.817679779368,1,-0.771609789239087,-0.771609789239087,0.33561230779651,1,-0.771609789239087
POLRMT,-0.4700115476790454,-4.334480632520708,7.765752764153526e-05,893.2150142795649,1,-0.0866884948404848,-0.0866884948404848,0.937550660454171,1,-0.0866884948404848
POM121,-0.4245813643764897,-3.8542455305640217,0.0005241689207296,769.4151874576216,1,0.035236626397877016,0.035236626397877016,0.767305731379286,2,0.320430078927645
POM121C,-0.7398572410760095,-5.321126310845902,7.742927982510078e-07,943.7443444397334,1,-1.32514436150638,-1.32514436150638,0.141839391357327,1,-1.32514436150638
POMGNT1,-0.6964911500375658,-5.284945327228854,9.306835775044422e-07,710.8753550777491,1,-0.345049337464551,-0.345049337464551,0.742869184585506,1,-0.345049337464551
POMP,0.1665847101745112,1.9509392586873735,0.1121528945961419,1580.7874523163623,1,-0.73638374585502,-0.73638374585502,0.352337845554514,1,-0.73638374585502
POMT2,-0.3675559629186639,-2.870536088879222,0.0127500497006619,539.726701852498,1,-0.813478280988466,-0.813478280988466,0.331370495683969,1,-0.813478280988466
POR,-1.5125705298128624,-16.431786953348137,2.766650636761209e-58,2059.2399216328186,1,0.20036924095828,0.20036924095828,0.83295315809172,1,0.20036924095828
PPA1,0.354226171257957,3.770733581163037,0.0007127157337686,1386.1855901358056,1,-0.377345126460716,-0.377345126460716,0.685579261713879,1,-0.377345126460716
PPARD,-1.180215307810113,-12.715138915569222,3.6618176189316686e-35,1420.338250394664,1,-0.03649105708262851,-0.03649105708262851,0.744150855135705,2,0.269969069754908
PPCDC,0.6335224569841895,2.7756205217963994,0.0164819315061662,123.85479947429144,1,-1.33350794737468,-1.33350794737468,0.0418367886583068,1,-1.33350794737468
PPFIA3,-1.1869267473521397,-6.470153421255087,1.0955095975070319e-09,199.0313713134021,1,-0.351493887565549,-0.351493887565549,0.710276777543557,1,-0.351493887565549
PPFIBP1,1.6652117161486186,25.40806683557727,5.351155595407231e-139,9598.544635589786,1,-0.0501432881841365,-0.05836580487966947,0.943450460600675,3,-0.0430243217763851
PPIF,-0.0974616807042012,-1.171154487938087,0.3851577543232408,2491.333265852421,1,-2.94737964904574,-2.94737964904574,0.0017594592408735,1,-2.94737964904574
PPIP5K1,-0.2893370948550255,-1.4010967948648654,0.2832972735728298,143.70663243164148,1,-1.33315061848866,-1.33315061848866,0.155506723406912,1,-1.33315061848866
PPIP5K2,0.1826021351968971,1.4679378254914237,0.2568267625236976,633.9496839540515,1,-0.291508590392718,-0.291508590392718,0.776780465083326,1,-0.291508590392718
PPM1G,0.0628504502997078,0.8584478930343585,0.5479197516824886,4761.906628043908,1,-0.76792787110204,-0.76792787110204,0.352337845554514,1,-0.76792787110204
PPP1CA,-0.3652737690663232,-4.550186604242227,3.075806128611393e-05,3063.101894400333,1,-0.179968219104713,-0.179968219104713,0.866273255712795,1,-0.179968219104713
PPP1R13L,-1.1300385807568554,-8.584177393484378,1.967195925827089e-16,556.8783797002006,1,-0.639607192320242,-0.639607192320242,0.459028094028132,1,-0.639607192320242
PPP1R14B,-0.4142479823068218,-4.296901980947998,9.088585191301598e-05,1334.806156099575,1,-0.569619485452445,-0.569619485452445,0.535609690281311,1,-0.569619485452445
PPP1R2,1.0342266354895175,11.448483474514536,1.246887734372784e-28,1727.9082155843723,1,-0.34102272330784583,-0.34102272330784583,0.494377254950843,2,-0.614453193024399
PPP1R2P2,1.2828778855258196,1.3081761957843523,0.3220192947825148,6.294405943748476,1,-0.306114420198933,-0.306114420198933,0.778430690991437,1,-0.306114420198933
PPP1R3F,-1.716312376852816,-5.441117093614053,4.105532049302738e-07,66.98155667655868,1,-0.884648610801047,-0.884648610801047,0.264429674744252,1,-0.884648610801047
PPP2R1A,-0.4293255687717856,-5.21247073822229,1.3435874770335532e-06,2380.067058436006,1,-1.0085345312891,-1.0085345312891,0.231514706947044,1,-1.0085345312891
PPP2R5C,0.0590524050185873,0.6540976370045313,0.6630823037561215,1430.543503807255,1,-0.23004880670782352,-0.23004880670782352,0.827157556252113,2,-0.240635748938035
PPP6R2,-0.6145749606481794,-4.910986327030864,5.868113417238006e-06,480.7032414837008,1,-1.07461476069222,-1.07461476069222,0.195882164056823,1,-1.07461476069222
PPRC1,0.2269572859155919,2.247530719439535,0.0604689542512487,1285.0198235107016,1,-0.906026884805401,-0.906026884805401,0.105521779724958,1,-0.906026884805401
PRDM10,0.039463443183111,0.2477937641552123,0.8862768571150368,253.80448178748037,1,0.028509491986866,0.028509491986866,0.977751499120937,1,0.028509491986866
PRDX1,0.0475255300976695,0.6657447523018292,0.656733994220163,5498.416877648369,1,-1.14941405831303,-1.14941405831303,0.133335554316301,1,-1.14941405831303
PRDX3,0.2887273340255057,2.9411688389251567,0.0104589581666651,1214.0900201964937,1,-0.0130730901510015,-0.0130730901510015,0.991588996490584,1,-0.0130730901510015
PRELID3A,0.1028895453285535,0.4816700920326477,0.7605928107665125,124.97095278061144,1,-0.270743871252986,-0.270743871252986,0.80025636959906,1,-0.270743871252986
PREX1,0.4138969739420723,1.3491852080459648,0.3046615700651643,65.8562828753753,1,-2.03089893722803,-2.03089893722803,0.0200131188286013,1,-2.03089893722803
PRF1,-0.887890103554233,-8.801910644546519,3.0650173519403184e-17,3473.8475840533383,1,-0.0919294916457004,0.1608397989205295,0.202428259862018,3,1.06013801097346
PRIM1,0.5443305239153324,4.1992439117068665,0.0001361465849712,393.71604677555433,1,-0.675886063291521,-0.675886063291521,0.439623162380711,1,-0.675886063291521
PRKAG1,0.2231242382743157,0.3013573560144944,0.860241471539205,10.64240809449695,1,-0.230561257920158,-0.230561257920158,0.832929435366509,1,-0.230561257920158
PRKAR1B-AS1,-1.067893953847419,-4.228084544915638,0.000121193884931,114.56203602428177,1,-0.127757779939529,-0.127757779939529,0.613950620351794,2,0.205784630690802
PRKRA,0.0898570843663746,0.673971817727765,0.6525511914420178,399.7637042700389,1,0.145459241461101,0.145459241461101,0.869836934444701,1,0.145459241461101
PRMT1,-0.4589185162669535,-5.931109377304108,2.7766148877751417e-08,3114.307420093634,1,-0.554688643005692,-0.554688643005692,0.476447006634189,1,-0.554688643005692
PRMT3,0.2878894184255783,2.4551204164284006,0.0375246340494167,721.8198058912202,1,-0.143539928195586,-0.143539928195586,0.890241311701318,1,-0.143539928195586
PROSER2-AS1,0.3709615650341808,0.3843058649678768,0.8144956157593269,5.632040751149636,1,-1.02785440278249,-1.02785440278249,0.226285024614391,1,-1.02785440278249
PROX1-AS1,-3.572310753124756,-5.0991683123961975,2.363848753005208e-06,18.922624245760435,1,0.0546843486622134,0.0546843486622134,0.955959343480568,1,0.0546843486622134
PRPF38B,-0.1479392661677405,-1.1163220971138312,0.4111990561287342,754.1345773893107,1,-0.37984861304193,-0.37984861304193,0.711116450922636,1,-0.37984861304193
PRR14,-0.1937863210421237,-1.4462496946392374,0.2653233366460578,422.60924741400777,1,-0.763841399843669,-0.763841399843669,0.366706886501041,1,-0.763841399843669
PRR34-AS1,-0.1120289286007057,-0.2758424470476111,0.8722859730465696,40.41150131173618,1,-0.512374772432188,-0.512374772432188,0.588736765004475,1,-0.512374772432188
PRR7-AS1,-0.2483037862276856,-0.7975243163186174,0.5820539006746085,71.4748706103984,1,-0.169894209508996,-0.169894209508996,0.854703680798006,2,-0.168814610322503
PRSS27,-1.3216850204267858,-1.909429288385429,0.1212731111091447,11.42658716866818,1,-0.826847619316734,-0.826847619316734,0.318619084336669,1,-0.826847619316734
PRX,-0.0134901948259839,-0.0503650189279499,0.9795068672891692,76.63706539935266,1,-6.44996583265741,-6.44996583265741,0.0017363142005389,1,-6.44996583265741
PSKH1,-0.2445074811294974,-1.394705844986046,0.2859133014962943,204.297609649252,1,-0.296391822724395,-0.296391822724395,0.774760116824885,1,-0.296391822724395
PSMB2,0.325562137435034,3.9221412042085406,0.0004073494923144,1779.2373032715327,1,-0.785855651548578,-0.785855651548578,0.346062418366117,1,-0.785855651548578
PSMB5,0.1894228660265738,1.8520913838682265,0.1348398532134694,1265.0244702727184,1,-0.893477098404551,-0.893477098404551,0.280507556196129,1,-0.893477098404551
PSMC2,-0.3261479902236811,-3.9972127602603846,0.0003043370590428,2419.3760822248946,1,0.190906036711169,0.190906036711169,0.840892721291557,1,0.190906036711169
PSMC3,0.2451954160061012,2.9238667274321317,0.0109741473061352,2226.602227594354,1,-0.826307950462057,-0.826307950462057,0.315521255365302,1,-0.826307950462057
PSMD3,0.4300349986141313,5.660441444394139,1.2689158411172356e-07,2660.884074173835,1,0.179302864261975,0.179302864261975,0.856130835499886,1,0.179302864261975
PSME3,0.5761561506033211,7.631744580301355,3.7361601099210396e-13,2701.361547969988,1,-0.433654082792366,-0.433654082792366,0.654841996404859,1,-0.433654082792366
PSME4,0.4515724368629176,5.097405905403357,2.381732153005265e-06,1801.7350913163211,1,-0.930508607783405,-0.930508607783405,0.24106615249488,1,-0.930508607783405
PSMG3,-1.0621062824385623,-8.72526416792325,5.913438132160794e-17,571.721456861665,1,-0.930044548541191,-0.930044548541191,0.226461428708927,1,-0.930044548541191
PSMG4,-0.3750207701922054,-2.5083039950288746,0.0328145543403781,307.72788536220287,1,-0.353474537725606,-0.353474537725606,0.720313437179889,1,-0.353474537725606
PSPH,-0.7555231203708886,-5.992025952417583,1.9504034391218205e-08,435.44016405852346,1,-0.994685725631227,-0.994685725631227,0.138769569335351,1,-0.994685725631227
